ID,TransectID,SamplingYear,SamplingDate,QuadratDistance,ACEMAC,BRODIA,CALAMA,DANCAL,ELEMAC,FESBRO
1525,MIX07,2017,5/5/2017,25,0,2,0,0,0,0
1526,MIX07,2017,5/5/2017,30,0,2,0,0,0,0
1527,MIX07,2017,5/5/2017,35,0,3,0,0,0,0
1528,MIX07,2017,5/5/2017,40,0,-1,0,0,0,0
1529,MIX07,2017,5/5/2017,45,0,3,0,0,0,0
1530,MIX07,2017,5/5/2017,50,0,1,0,0,0,0
1531,MIX08,2017,5/8/2017,5,0,0,0,0,0,0
1532,MIX08,2017,5/8/2017,10,0,0,0,0,0,0
1533,MIX08,2017,5/8/2017,15,0,0,0,0,0,0
1534,MIX08,2017,5/8/2017,20,0,0,0,0,0,0
1535,MIX08,2017,5/8/2017,25,0,0,0,0,0,0
1536,MIX08,2017,5/8/2017,30,0,0,0,0,0,0
1537,MIX08,2017,5/8/2017,35,0,0,0,0,0,0
1538,MIX08,2017,5/8/2017,40,0,0,0,0,0,0
1539,MIX08,2017,5/5/2017,45,0,0,0,0,0,0
1540,MIX08,2017,5/8/2017,50,0,0,0,0,0,0
1541,MIX09,2017,5/2/2017,5,0,0,0,3,0,0
1542,MIX09,2017,5/2/2017,10,0,0,0,0,0,2
1543,MIX09,2017,5/2/2017,20,0,0,0,0,0,-1
1544,MIX09,2017,5/2/2017,15,0,0,0,0,0,-1
1545,MIX09,2017,5/2/2017,25,0,-1,0,0,0,-1
1546,MIX09,2017,5/2/2017,30,0,0,0,0,0,-1
1547,MIX09,2017,5/2/2017,35,0,0,0,0,0,-1
1548,MIX09,2017,5/2/2017,40,0,0,0,0,0,-1
1549,MIX09,2017,5/2/2017,50,0,0,0,0,0,-1
1550,MIX09,2017,5/2/2017,45,0,0,0,0,0,-1
1551,MIX10,2017,5/2/2017,5,0,0,0,0,0,0
1552,MIX10,2017,5/2/2017,10,0,0,0,0,0,0
1553,MIX10,2017,5/2/2017,15,0,0,0,0,0,0
1554,MIX10,2017,5/2/2017,20,0,0,0,0,0,0
1555,MIX10,2017,5/2/2017,25,0,0,0,0,0,0
1556,MIX10,2017,5/2/2017,30,0,0,0,0,0,-1
1557,MIX10,2017,5/2/2017,35,0,0,0,0,0,0
1558,MIX10,2017,5/2/2017,40,0,0,0,0,0,0
1559,MIX10,2017,5/2/2017,45,0,0,0,0,0,0
1560,MIX10,2017,5/2/2017,50,0,0,0,0,0,0
1561,MIX10X,2017,5/2/2017,5,0,0,0,0,0,-1
1562,MIX10X,2017,5/2/2017,10,0,0,0,0,0,0
1563,MIX10X,2017,5/2/2017,15,0,0,0,0,0,-1
1564,MIX10X,2017,5/2/2017,20,0,0,0,0,0,0
1565,MIX10X,2017,5/2/2017,25,0,0,0,0,0,0
1566,MIX10X,2017,5/2/2017,30,0,0,0,0,0,0
1567,MIX10X,2017,5/2/2017,35,0,0,0,0,0,0
1568,MIX10X,2017,5/2/2017,40,0,0,0,0,0,0
1569,MIX10X,2017,5/2/2017,45,0,0,0,0,0,0
1570,MIX10X,2017,5/2/2017,50,0,0,0,0,0,0
1571,MIX11,2017,5/2/2017,5,0,0,0,0,0,0
1572,MIX11,2017,5/2/2017,10,0,0,0,0,0,0
1573,MIX11,2017,5/2/2017,15,0,0,0,0,0,0
1574,MIX11,2017,5/2/2017,20,0,0,0,0,0,0
1575,MIX11,2017,5/2/2017,25,0,0,0,0,0,0
1576,MIX11,2017,5/2/2017,30,0,0,0,0,0,0
1577,MIX11,2017,5/2/2017,35,0,0,0,0,0,0
1578,MIX11,2017,5/2/2017,40,0,0,0,0,0,0
1579,MIX11,2017,5/2/2017,45,0,0,0,0,0,0
1580,MIX11,2017,5/2/2017,50,0,0,0,0,0,0
1581,MIX12,2017,5/4/2017,5,0,0,0,0,0,0
1582,MIX12,2017,5/4/2017,10,0,0,0,0,0,0
1583,MIX12,2017,5/4/2017,15,0,0,0,0,0,0
1584,MIX12,2017,5/4/2017,20,0,0,0,0,0,0
1585,MIX12,2017,5/4/2017,25,0,0,0,0,0,0
1586,MIX12,2017,5/4/2017,30,0,0,0,0,0,0
1587,MIX12,2017,5/4/2017,35,0,0,0,0,0,0
1588,MIX12,2017,5/4/2017,40,0,0,0,0,0,0
1589,MIX12,2017,5/4/2017,45,0,0,0,0,0,0
1590,MIX12,2017,5/4/2017,50,0,0,0,0,0,0
1591,NAT01,2017,5/1/2017,5,0,0,0,0,0,0
1592,NAT01,2017,5/1/2017,10,0,0,0,10,0,0
1593,NAT01,2017,5/1/2017,15,0,0,0,4,0,0
1594,NAT01,2017,5/1/2017,20,0,0,0,3,0,0
1595,NAT01,2017,5/1/2017,25,0,0,0,3,0,0
1596,NAT01,2017,5/1/2017,30,0,0,0,17,0,0
1597,NAT01,2017,5/1/2017,35,0,0,0,10,0,0
1598,NAT01,2017,5/1/2017,40,0,0,0,12,0,0
1599,NAT01,2017,5/1/2017,45,0,0,0,12,0,0
1600,NAT01,2017,5/1/2017,50,0,0,0,1,0,0
1601,NAT02,2017,5/3/2017,5,0,0,0,2,0,10
1602,NAT02,2017,5/3/2017,10,0,0,0,0,0,0
1603,NAT02,2017,5/3/2017,15,0,0,0,8,0,0
1604,NAT02,2017,5/3/2017,20,0,0,0,10,0,4
1605,NAT02,2017,5/3/2017,25,0,0,0,4,0,2
1606,NAT02,2017,5/3/2017,30,0,0,0,5,0,2
1607,NAT02,2017,5/3/2017,35,0,0,0,1,0,0
1608,NAT02,2017,5/3/2017,40,0,0,0,1,0,0
1609,NAT02,2017,5/3/2017,45,0,0,0,0,0,0
1610,NAT02,2017,5/3/2017,50,0,-1,0,0,0,0
1611,NAT03,2017,5/8/2017,5,0,0,0,8,0,-1
1613,NAT03,2017,5/8/2017,10,0,0,0,9,0,0
1614,NAT03,2017,5/8/2017,15,0,0,0,16,0,0
1615,NAT03,2017,5/8/2017,20,0,0,0,9,0,0
1616,NAT03,2017,5/8/2017,25,0,0,0,3,0,-1
1617,NAT03,2017,5/8/2017,30,0,0,0,5,0,3
1618,NAT03,2017,5/8/2017,35,0,-1,0,12,0,1
1619,NAT03,2017,5/8/2017,40,0,0,0,17,0,-1
1620,NAT03,2017,5/8/2017,45,0,0,0,12,0,1
1621,NAT03,2017,5/8/2017,50,0,0,0,6,0,2
1622,NAT03X,2017,5/8/2017,5,0,2,0,7,0,2
1623,NAT03X,2017,5/8/2017,10,0,-1,0,2,0,7
1624,NAT03X,2017,5/8/2017,15,0,0,0,0,0,5
1625,NAT03X,2017,5/8/2017,20,0,0,0,22,0,1
1626,NAT03X,2017,5/8/2017,25,0,-1,0,15,0,3
1627,NAT03X,2017,5/8/2017,30,0,0,0,21,0,2
1628,NAT03X,2017,5/8/2017,35,0,0,0,19,0,6
1629,NAT03X,2017,5/8/2017,40,0,0,0,6,0,6
1630,NAT03X,2017,5/8/2017,45,0,0,0,8,0,6
1631,NAT03X,2017,5/8/2017,50,0,-1,0,12,0,1
1632,NAT04,2017,5/9/2017,5,0,0,0,2,0,-1
1633,NAT04,2017,5/9/2017,10,0,0,0,6,0,0
1634,NAT04,2017,5/9/2017,15,0,0,0,9,0,0
1635,NAT04,2017,5/9/2017,20,0,0,0,4,0,-1
1636,NAT04,2017,5/9/2017,25,0,0,0,13,0,-1
1637,NAT04,2017,5/9/2017,30,0,0,0,8,0,-1
1638,NAT04,2017,5/9/2017,35,0,0,0,2,0,1
1639,NAT04,2017,5/9/2017,40,0,0,0,6,0,0
1640,NAT04,2017,5/9/2017,45,0,0,0,1,0,-1
1641,NAT04,2017,5/9/2017,50,0,0,0,5,0,-1
1642,NAT04X,2017,5/9/2017,5,0,0,0,9,0,-1
1643,NAT04X,2017,5/9/2017,10,0,0,0,9,0,0
1644,NAT04X,2017,5/9/2017,15,0,0,0,6,0,1
1645,NAT04X,2017,5/9/2017,20,0,0,0,4,0,-1
1646,NAT04X,2017,5/9/2017,25,0,0,0,1,0,1
1647,NAT04X,2017,5/9/2017,30,0,0,0,0,0,0
1648,NAT04X,2017,5/9/2017,35,0,0,0,0,0,-1
1649,NAT04X,2017,5/9/2017,40,0,0,0,0,0,-1
1650,NAT04X,2017,5/9/2017,45,0,0,0,0,0,-1
1651,NAT04X,2017,5/9/2017,50,0,0,0,0,0,-1
1652,NAT06,2017,5/3/2017,5,0,0,0,8,0,-1
1653,NAT06,2017,5/3/2017,10,0,0,0,4,0,0
1654,NAT06,2017,5/3/2017,15,0,0,0,7,0,0
1655,NAT06,2017,5/3/2017,20,0,0,0,7,0,0
1656,NAT06,2017,5/3/2017,25,0,0,0,15,0,0
1657,NAT06,2017,5/3/2017,30,0,0,0,10,0,0
1658,NAT06,2017,5/3/2017,35,0,0,0,20,0,0
1659,NAT06,2017,5/3/2017,40,0,0,0,4,0,0
1660,NAT06,2017,5/3/2017,45,0,-1,0,1,0,-1
1661,NAT06,2017,5/3/2017,50,0,0,0,0,0,0
1662,SER01,2017,5/1/2017,5,0,0,0,0,0,0
1663,SER01,2017,5/1/2017,10,0,0,0,0,0,-1
1664,SER01,2017,5/1/2017,15,0,0,0,0,0,-1
1665,SER01,2017,5/1/2017,20,0,0,0,0,0,0
1666,SER01,2017,5/1/2017,25,0,0,0,0,0,-1
1667,SER01,2017,5/1/2017,30,0,0,0,0,0,-1
1668,SER01,2017,5/1/2017,35,0,0,0,0,0,0
1669,SER01,2017,5/1/2017,40,0,0,0,0,0,0
1670,SER01,2017,5/1/2017,45,0,0,0,0,0,0
1671,SER01,2017,5/1/2017,50,0,0,0,0,0,-1
1672,SER02,2017,5/3/2017,5,0,0,0,0,0,0
1673,SER02,2017,5/3/2017,10,0,0,0,0,0,0
1674,SER02,2017,5/3/2017,15,0,0,0,0,0,0
1675,SER02,2017,5/3/2017,20,0,0,0,0,0,0
1676,SER02,2017,5/3/2017,25,0,0,0,0,0,0
1677,SER02,2017,5/3/2017,30,0,0,0,0,0,0
1678,SER02,2017,5/3/2017,35,0,0,0,0,0,0
1679,SER02,2017,5/3/2017,40,0,0,0,0,0,0
1680,SER02,2017,5/3/2017,45,0,0,0,0,0,0
1681,SER02,2017,5/3/2017,50,0,0,0,0,0,0
1682,SER03,2017,5/3/2017,5,0,0,0,0,0,0
1683,SER03,2017,5/3/2017,10,0,0,0,0,0,0
1684,SER03,2017,5/3/2017,15,0,0,0,0,0,0
1685,SER03,2017,5/3/2017,20,0,0,0,0,0,0
1686,SER03,2017,5/3/2017,25,0,0,0,0,0,-1
1687,SER03,2017,5/3/2017,30,0,0,0,0,0,0
1688,SER03,2017,5/3/2017,35,0,0,0,0,0,0
1689,SER03,2017,5/3/2017,40,0,0,0,0,0,0
1690,SER03,2017,5/3/2017,45,0,0,0,0,0,0
1691,SER03,2017,5/3/2017,50,0,0,0,0,0,0
